payment_id,customer_id,amount,payment_method,failure_reason,previous_payments,previous_failures,days_since_last_payment,subscription,hour,is_weekend,recovered
PAY00360,CUST1878,49114,card,technical_error,3,8,17,1,2,0,0
PAY00361,CUST1782,43513,upi,insufficient_balance,9,4,40,1,22,1,1
PAY00362,CUST1303,29771,netbanking,insufficient_balance,2,3,17,0,4,0,0
PAY00363,CUST0674,29562,wallet,expired_card,13,1,68,1,6,1,1
PAY00364,CUST1263,30465,netbanking,network_timeout,2,2,87,1,22,0,1
PAY00365,CUST0881,21582,upi,network_timeout,22,3,45,1,16,0,0
PAY00366,CUST2774,19684,netbanking,insufficient_balance,0,6,57,0,3,1,0
PAY00367,CUST0418,9261,card,network_timeout,1,3,16,0,12,1,0
PAY00368,CUST2812,41407,card,technical_error,18,4,9,0,2,0,0
PAY00369,CUST2646,29160,upi,network_timeout,28,5,15,0,14,0,1
PAY00370,CUST0689,37710,wallet,authentication_failed,12,7,3,1,21,1,1
PAY00371,CUST0708,23296,upi,insufficient_balance,8,4,57,0,1,0,1
PAY00372,CUST2652,19440,wallet,bank_decline,28,8,61,0,2,1,0
PAY00373,CUST1569,9093,wallet,insufficient_balance,20,8,31,0,12,1,1
PAY00374,CUST1965,35785,wallet,expired_card,29,8,41,1,8,0,1
PAY00375,CUST0107,20997,upi,network_timeout,28,4,7,1,16,1,1
PAY00376,CUST2393,15354,upi,network_timeout,7,3,34,0,7,1,1
PAY00377,CUST1454,11484,upi,insufficient_balance,18,5,89,1,18,0,0
PAY00378,CUST2882,46011,netbanking,technical_error,18,2,72,0,15,1,1
PAY00379,CUST0720,32241,card,network_timeout,1,3,77,0,0,1,0
PAY00380,CUST0003,21840,upi,insufficient_balance,10,2,41,0,0,0,1
PAY00381,CUST2403,46282,upi,network_timeout,27,8,46,0,11,1,1
PAY00382,CUST2401,6721,netbanking,expired_card,10,2,20,1,20,1,1
PAY00383,CUST2660,20893,upi,authentication_failed,30,8,88,1,7,0,0
PAY00384,CUST1550,20207,netbanking,insufficient_balance,5,0,89,1,18,0,0
PAY00385,CUST0746,39578,netbanking,technical_error,7,1,63,0,10,0,1
PAY00386,CUST0975,22828,netbanking,insufficient_balance,20,1,90,1,14,0,1
PAY00387,CUST1087,13841,upi,authentication_failed,2,5,32,0,23,0,0
PAY00388,CUST0198,25392,wallet,authentication_failed,13,2,52,1,12,1,1
PAY00389,CUST2237,24698,card,bank_decline,25,3,20,1,2,0,0
PAY00390,CUST1208,1415,netbanking,expired_card,30,1,9,1,5,1,0
PAY00391,CUST0660,48071,card,technical_error,30,1,43,1,22,0,0
PAY00392,CUST1767,42936,upi,technical_error,28,6,20,0,3,1,1
PAY00393,CUST0842,12550,wallet,authentication_failed,17,8,33,1,9,0,1
PAY00394,CUST0393,3352,wallet,technical_error,17,7,19,0,11,0,0
PAY00395,CUST1752,5842,netbanking,authentication_failed,20,7,25,0,0,0,0
PAY00396,CUST0700,41924,netbanking,network_timeout,15,1,39,1,15,1,1
PAY00397,CUST2708,17467,card,authentication_failed,17,6,23,1,12,1,0
PAY00398,CUST0765,29314,card,expired_card,14,7,33,0,8,0,0
PAY00399,CUST0620,49398,card,network_timeout,21,5,69,1,18,0,1
PAY00400,CUST2268,4096,wallet,technical_error,13,8,87,1,18,0,0
PAY00401,CUST1951,19685,card,bank_decline,28,0,64,0,3,1,1
PAY00402,CUST0709,11055,upi,insufficient_balance,4,0,54,0,21,1,0
PAY00403,CUST0828,41205,upi,technical_error,8,5,8,0,12,1,1
PAY00404,CUST2262,21473,netbanking,technical_error,14,0,89,1,3,1,1
PAY00405,CUST0613,9812,card,network_timeout,18,1,36,1,13,1,1
PAY00406,CUST1569,43012,wallet,technical_error,19,7,4,0,8,1,0
PAY00407,CUST0590,40617,wallet,network_timeout,12,5,88,0,1,1,1
PAY00408,CUST1101,24508,card,expired_card,26,4,39,1,15,0,1
PAY00409,CUST0934,8907,netbanking,authentication_failed,14,5,34,1,19,0,0
PAY00410,CUST0770,29048,upi,bank_decline,23,7,66,1,1,0,0
PAY00411,CUST0269,20489,wallet,insufficient_balance,24,8,72,0,5,0,1
PAY00412,CUST0823,3876,upi,network_timeout,14,0,46,0,8,1,0
PAY00413,CUST1902,33203,wallet,authentication_failed,29,1,87,0,7,1,0
PAY00414,CUST2003,39031,wallet,insufficient_balance,30,7,75,1,11,0,1
PAY00415,CUST1060,49183,card,expired_card,0,6,6,0,18,0,0
PAY00416,CUST0907,42526,upi,authentication_failed,6,4,83,1,16,0,1
PAY00417,CUST2795,683,wallet,insufficient_balance,20,2,76,0,7,1,1
PAY00418,CUST2492,20118,netbanking,bank_decline,28,6,44,1,8,0,0
PAY00419,CUST1912,19901,wallet,technical_error,3,0,65,1,17,1,1
PAY00420,CUST1223,44953,card,bank_decline,2,5,35,1,8,1,1
PAY00421,CUST2688,46702,netbanking,insufficient_balance,4,8,30,0,19,1,1
PAY00422,CUST2706,21044,upi,authentication_failed,0,7,37,1,13,1,1
PAY00423,CUST1591,48382,card,technical_error,22,3,43,0,21,1,1
PAY00424,CUST2752,23594,netbanking,insufficient_balance,26,8,23,1,3,1,1
PAY00425,CUST0525,48656,netbanking,authentication_failed,25,8,23,1,20,0,1
PAY00426,CUST0911,23383,upi,authentication_failed,27,4,53,1,11,1,1
PAY00427,CUST2399,19370,wallet,network_timeout,15,0,81,0,15,0,1
PAY00428,CUST2050,7952,wallet,technical_error,9,6,6,0,4,0,0
PAY00429,CUST1404,26916,wallet,insufficient_balance,10,2,10,1,10,0,1
PAY00430,CUST1284,41682,card,network_timeout,14,4,26,0,18,0,1
PAY00431,CUST2006,5869,upi,technical_error,13,6,51,1,15,1,1
PAY00432,CUST0020,2572,upi,authentication_failed,11,0,41,0,0,0,1
PAY00433,CUST2567,48177,upi,insufficient_balance,22,5,39,0,3,1,1
PAY00434,CUST2062,38679,netbanking,insufficient_balance,2,0,38,1,14,1,1
PAY00435,CUST1777,45108,upi,expired_card,28,7,45,0,5,1,0
PAY00436,CUST0079,15069,upi,authentication_failed,4,3,2,0,3,1,1
PAY00437,CUST2913,42733,card,bank_decline,28,4,68,0,19,0,0
PAY00438,CUST2712,7185,card,network_timeout,22,1,53,1,12,0,1
PAY00439,CUST2242,16663,wallet,authentication_failed,4,3,88,0,9,1,1
PAY00440,CUST2711,6717,netbanking,technical_error,19,2,53,0,16,0,1
PAY00441,CUST1158,7571,card,bank_decline,6,3,33,0,11,1,0
PAY00442,CUST1210,10610,card,technical_error,15,3,88,1,10,0,0
PAY00443,CUST0012,935,card,network_timeout,26,7,19,0,16,0,1
PAY00444,CUST2964,47520,card,expired_card,20,3,58,1,8,1,1
PAY00445,CUST0206,6641,upi,network_timeout,27,4,46,1,13,0,1
PAY00446,CUST0390,49789,card,network_timeout,27,2,84,0,10,1,0
PAY00447,CUST1793,40850,netbanking,authentication_failed,2,5,43,0,3,1,1
PAY00448,CUST1640,30019,netbanking,bank_decline,22,7,53,0,3,0,1
PAY00449,CUST2852,47706,card,insufficient_balance,3,6,75,1,18,1,0
PAY00450,CUST0743,40163,wallet,expired_card,19,0,87,0,15,1,1
PAY00451,CUST0463,27053,wallet,network_timeout,2,4,83,1,0,0,0
PAY00452,CUST2744,22270,card,bank_decline,21,3,61,1,21,1,0
PAY00453,CUST0609,36691,card,network_timeout,20,2,64,1,15,0,1
PAY00454,CUST0307,49345,wallet,expired_card,7,5,35,0,16,0,1
PAY00455,CUST2255,42260,wallet,bank_decline,26,3,10,1,14,1,1
PAY00456,CUST0361,32766,wallet,expired_card,3,7,83,0,3,1,0
PAY00457,CUST1689,2448,card,network_timeout,25,4,65,0,20,1,1
PAY00458,CUST1397,23912,card,insufficient_balance,27,7,42,1,22,1,1
PAY00459,CUST2933,29757,card,network_timeout,24,3,0,1,11,1,1
PAY00460,CUST2244,34308,netbanking,authentication_failed,3,0,21,1,4,1,1
PAY00461,CUST0439,16765,upi,insufficient_balance,3,6,27,1,6,1,0
PAY00462,CUST0442,49720,wallet,network_timeout,29,1,57,1,21,0,1
PAY00463,CUST2044,384,card,technical_error,29,6,74,1,16,0,0
PAY00464,CUST2834,38016,upi,authentication_failed,26,2,13,1,21,1,1
PAY00465,CUST2065,25309,wallet,technical_error,29,3,35,1,10,1,0
PAY00466,CUST1855,8840,upi,bank_decline,19,8,38,1,22,0,0
PAY00467,CUST0823,13843,netbanking,authentication_failed,11,2,90,0,16,1,1
PAY00468,CUST2910,7663,netbanking,technical_error,15,6,86,1,13,0,0
PAY00469,CUST2142,7077,card,bank_decline,4,0,85,0,6,1,0
PAY00470,CUST0660,18883,netbanking,insufficient_balance,26,0,88,1,6,0,0
PAY00471,CUST1470,29761,card,technical_error,27,8,28,1,7,1,1
PAY00472,CUST2839,43648,card,bank_decline,12,6,87,1,17,0,1
PAY00473,CUST0054,48837,netbanking,insufficient_balance,19,7,28,1,18,0,1
PAY00474,CUST2970,12781,netbanking,bank_decline,5,1,23,0,23,0,0
PAY00475,CUST1546,2763,wallet,expired_card,17,4,16,0,18,1,1
PAY00476,CUST0024,21763,wallet,authentication_failed,29,2,5,0,10,0,0
PAY00477,CUST2562,40444,netbanking,bank_decline,25,8,45,0,22,1,0
PAY00478,CUST2153,14515,upi,technical_error,2,8,20,1,17,1,0
PAY00479,CUST0377,22998,upi,insufficient_balance,21,5,42,1,9,0,0
PAY00480,CUST2533,34866,wallet,technical_error,26,0,14,1,14,0,1
PAY00481,CUST2631,40319,upi,network_timeout,21,5,48,0,12,1,1
PAY00482,CUST2213,47546,netbanking,network_timeout,29,8,47,1,15,0,0
PAY00483,CUST1215,42798,upi,expired_card,16,1,12,0,17,0,1
PAY00484,CUST2568,4390,upi,authentication_failed,20,3,87,1,3,0,1
PAY00485,CUST2203,46154,wallet,authentication_failed,26,1,87,0,0,1,1
PAY00486,CUST2937,21839,card,network_timeout,2,0,22,1,17,0,0
PAY00487,CUST2356,15018,netbanking,bank_decline,12,7,80,1,13,1,0
PAY00488,CUST0070,25626,card,technical_error,0,1,74,0,22,0,1
PAY00489,CUST1466,33053,card,expired_card,25,4,77,0,9,1,0
PAY00490,CUST1563,25994,card,bank_decline,5,8,28,0,23,1,1
PAY00491,CUST2236,19431,upi,expired_card,21,5,1,0,3,0,1
PAY00492,CUST0021,37633,wallet,technical_error,17,1,39,0,23,1,1
PAY00493,CUST0868,27143,upi,insufficient_balance,5,3,78,1,6,0,1
PAY00494,CUST0743,44073,card,technical_error,14,8,9,1,21,0,1
PAY00495,CUST1027,6535,upi,authentication_failed,18,7,42,1,4,0,1
PAY00496,CUST0410,18786,card,insufficient_balance,10,7,57,1,19,1,1
PAY00497,CUST2841,38384,upi,technical_error,18,5,40,1,5,0,1
PAY00498,CUST1283,16233,upi,authentication_failed,23,6,35,1,4,1,1
PAY00499,CUST1966,30433,wallet,expired_card,24,4,62,0,5,0,0
PAY00500,CUST1150,9275,upi,expired_card,23,1,9,0,16,0,0
PAY00501,CUST2384,38038,wallet,technical_error,6,0,70,1,17,1,1
PAY00502,CUST2679,9840,netbanking,bank_decline,7,4,17,1,16,0,0
PAY00503,CUST1626,23946,card,authentication_failed,7,2,65,0,14,0,1
PAY00504,CUST0734,37216,upi,authentication_failed,23,7,45,0,7,1,1
PAY00505,CUST0950,4219,netbanking,expired_card,7,0,85,0,16,1,0
PAY00506,CUST1590,30880,wallet,network_timeout,1,5,13,1,23,1,1
PAY00507,CUST2371,35774,upi,bank_decline,20,6,46,0,16,1,1
PAY00508,CUST1542,14707,wallet,expired_card,26,5,62,1,19,0,0
PAY00509,CUST2056,9207,wallet,insufficient_balance,7,1,65,1,6,0,0
PAY00510,CUST0766,10412,netbanking,technical_error,22,1,84,0,13,1,1
PAY00511,CUST2951,7527,wallet,authentication_failed,15,7,26,0,20,1,1
PAY00512,CUST0092,16069,card,insufficient_balance,18,2,17,0,18,0,1
PAY00513,CUST0230,11001,netbanking,insufficient_balance,16,6,76,0,23,1,0
PAY00514,CUST0352,14294,wallet,technical_error,15,7,21,0,13,0,0
PAY00515,CUST2387,12019,netbanking,insufficient_balance,23,5,58,0,7,1,1
PAY00516,CUST1579,8764,card,network_timeout,6,8,64,1,4,0,1
PAY00517,CUST0727,31286,card,technical_error,16,1,11,1,21,0,1
PAY00518,CUST2472,35442,card,authentication_failed,20,6,66,1,11,0,0
PAY00519,CUST2858,34822,wallet,insufficient_balance,30,7,48,1,18,0,0
PAY00520,CUST1743,8874,netbanking,bank_decline,24,3,10,1,19,1,1
PAY00521,CUST1056,12487,card,authentication_failed,23,0,73,0,16,0,1
PAY00522,CUST1537,42996,upi,authentication_failed,25,5,52,1,3,0,1
PAY00523,CUST1746,42801,netbanking,expired_card,27,8,54,1,19,1,1
PAY00524,CUST2788,26147,upi,bank_decline,17,8,61,0,11,1,1
PAY00525,CUST1040,20196,netbanking,authentication_failed,12,2,84,0,23,0,0
PAY00526,CUST1830,45930,upi,network_timeout,6,8,51,1,17,0,1
PAY00527,CUST0659,25600,card,network_timeout,26,2,60,1,2,0,1
PAY00528,CUST1078,14633,netbanking,network_timeout,19,0,49,1,19,1,1
PAY00529,CUST2915,39255,card,insufficient_balance,20,7,56,0,6,1,1
PAY00530,CUST0798,2302,upi,technical_error,5,0,46,0,20,0,0
PAY00531,CUST0645,5791,netbanking,bank_decline,11,6,51,0,16,0,1
PAY00532,CUST2883,4596,card,technical_error,9,8,74,1,11,1,0
PAY00533,CUST0927,39838,upi,bank_decline,29,6,73,0,8,0,1
PAY00534,CUST1668,33276,card,technical_error,2,8,37,1,3,1,0
PAY00535,CUST2204,37776,netbanking,authentication_failed,14,6,72,1,7,1,0
PAY00536,CUST1880,44768,wallet,technical_error,27,0,61,0,8,0,0
PAY00537,CUST1568,41627,upi,authentication_failed,22,3,40,1,11,0,0
PAY00538,CUST2871,17358,upi,expired_card,2,6,86,1,2,0,0
PAY00539,CUST1952,20669,netbanking,insufficient_balance,28,4,23,0,15,0,1
PAY00540,CUST0962,48297,upi,expired_card,6,3,25,0,19,1,0
PAY00541,CUST0639,7091,card,network_timeout,21,7,78,0,17,0,0
PAY00542,CUST1976,24426,netbanking,bank_decline,28,4,62,0,16,1,1
PAY00543,CUST1630,14655,upi,network_timeout,16,6,61,0,16,1,1
PAY00544,CUST1613,45079,upi,bank_decline,3,8,58,1,22,0,0
PAY00545,CUST0049,44278,upi,bank_decline,18,1,41,1,19,1,1
PAY00546,CUST0767,36050,netbanking,insufficient_balance,8,7,78,1,11,0,1
PAY00547,CUST2043,27883,upi,bank_decline,22,5,46,1,8,1,1
PAY00548,CUST0737,37547,upi,technical_error,21,3,12,1,7,1,1
PAY00549,CUST1561,12949,upi,authentication_failed,4,7,1,0,13,1,0
PAY00550,CUST0551,41430,netbanking,bank_decline,9,4,71,0,12,0,1
PAY00551,CUST2829,10804,card,insufficient_balance,26,4,60,0,14,1,1
PAY00552,CUST1065,23756,netbanking,technical_error,17,4,44,0,13,0,0
PAY00553,CUST1439,44637,upi,technical_error,18,8,22,1,11,1,1
PAY00554,CUST2758,33552,wallet,authentication_failed,14,1,48,1,14,0,1
PAY00555,CUST0687,42081,netbanking,bank_decline,20,6,9,0,5,1,1
PAY00556,CUST0935,20644,netbanking,authentication_failed,9,4,77,1,8,1,1
PAY00557,CUST1488,49114,wallet,bank_decline,5,2,2,0,23,0,1
PAY00558,CUST2712,16591,card,insufficient_balance,5,6,13,0,2,1,0
PAY00559,CUST2247,3627,card,bank_decline,16,1,13,1,19,0,0
PAY00560,CUST0346,43015,wallet,expired_card,7,3,36,1,20,0,0
PAY00561,CUST0538,34620,upi,network_timeout,1,5,41,1,14,1,0
PAY00562,CUST2247,29253,upi,authentication_failed,17,2,75,1,20,1,1
PAY00563,CUST2145,42029,netbanking,expired_card,15,8,29,0,14,1,0
PAY00564,CUST1499,27114,netbanking,insufficient_balance,9,0,0,0,11,1,1
PAY00565,CUST1922,35168,card,authentication_failed,29,7,61,1,0,1,1
PAY00566,CUST1200,39225,upi,network_timeout,17,5,24,1,17,1,1
PAY00567,CUST1617,16477,upi,authentication_failed,23,6,48,0,8,0,0
PAY00568,CUST1730,41081,upi,technical_error,24,4,36,1,13,0,1
PAY00569,CUST0281,12054,upi,expired_card,3,7,79,1,8,1,1
PAY00570,CUST0770,21113,card,insufficient_balance,1,8,2,0,3,1,0
PAY00571,CUST1103,8294,wallet,authentication_failed,0,3,11,0,0,1,0
PAY00572,CUST0890,22507,wallet,expired_card,25,7,47,1,22,0,1
PAY00573,CUST1353,5357,upi,network_timeout,8,6,9,1,5,0,1
PAY00574,CUST1025,25107,card,network_timeout,24,3,49,1,7,0,1
PAY00575,CUST0816,30301,card,technical_error,21,3,60,1,21,1,0
PAY00576,CUST1324,10494,card,authentication_failed,29,8,66,0,8,1,1
PAY00577,CUST2616,19683,upi,expired_card,28,0,85,0,3,0,1
PAY00578,CUST2593,28553,netbanking,network_timeout,5,4,74,0,12,0,0
PAY00579,CUST0037,2852,wallet,authentication_failed,19,2,47,0,7,0,1
PAY00580,CUST2048,6090,netbanking,authentication_failed,1,0,45,0,22,0,1
PAY00581,CUST0516,32071,upi,expired_card,17,5,56,0,0,1,1
PAY00582,CUST1468,47574,upi,expired_card,28,0,62,1,17,1,0
PAY00583,CUST2224,45781,wallet,insufficient_balance,18,2,69,1,10,1,1
PAY00584,CUST1128,39335,upi,network_timeout,16,2,57,1,8,1,1
PAY00585,CUST1860,147,wallet,authentication_failed,5,0,79,1,19,0,1
PAY00586,CUST1314,47351,card,authentication_failed,30,8,49,0,16,1,0
PAY00587,CUST2259,10201,netbanking,expired_card,13,5,14,0,16,0,1
PAY00588,CUST0180,8604,upi,network_timeout,6,1,62,0,3,0,1
PAY00589,CUST2339,42157,wallet,authentication_failed,15,8,79,1,1,1,1
PAY00590,CUST0905,39811,card,network_timeout,29,3,83,1,2,1,1
PAY00591,CUST2618,4078,netbanking,technical_error,23,6,47,0,19,1,1
PAY00592,CUST2167,2764,card,expired_card,2,3,66,0,3,0,1
PAY00593,CUST2178,25353,upi,insufficient_balance,16,3,72,0,17,1,1
PAY00594,CUST0433,41952,netbanking,authentication_failed,14,6,13,0,5,1,0
PAY00595,CUST2068,22219,upi,technical_error,19,7,45,1,17,1,0
PAY00596,CUST1523,27123,wallet,authentication_failed,10,3,72,0,12,1,1
PAY00597,CUST1475,29748,wallet,bank_decline,0,0,36,0,16,0,1
PAY00598,CUST1237,530,netbanking,insufficient_balance,6,5,2,1,17,0,1
PAY00599,CUST0387,2573,wallet,expired_card,4,2,33,1,18,0,1
PAY00600,CUST0955,16893,netbanking,network_timeout,18,6,72,0,23,0,1
PAY00601,CUST2964,21379,wallet,insufficient_balance,15,1,76,1,1,1,1
PAY00602,CUST0322,3764,netbanking,expired_card,28,6,53,0,7,0,0
PAY00603,CUST2597,41531,wallet,network_timeout,9,8,5,1,17,0,1
PAY00604,CUST1339,33025,upi,insufficient_balance,1,6,57,0,7,1,0
PAY00605,CUST1187,25942,upi,insufficient_balance,10,1,60,0,17,1,1
PAY00606,CUST1076,5675,wallet,technical_error,13,2,17,1,17,0,1
PAY00607,CUST1999,26007,upi,technical_error,19,8,31,0,2,1,1
PAY00608,CUST1762,21295,card,network_timeout,21,6,54,1,11,0,1
PAY00609,CUST1314,22678,card,expired_card,5,5,78,1,19,0,1
PAY00610,CUST1805,3041,upi,insufficient_balance,21,5,19,0,3,0,0
PAY00611,CUST0996,40798,upi,expired_card,0,5,88,0,9,1,0
PAY00612,CUST1930,1590,netbanking,insufficient_balance,23,8,27,0,17,1,0
PAY00613,CUST2248,31755,upi,authentication_failed,22,0,48,0,8,0,1
PAY00614,CUST0247,18713,upi,authentication_failed,19,4,6,1,20,0,1
PAY00615,CUST0273,25570,netbanking,authentication_failed,27,5,13,0,9,1,0
PAY00616,CUST0947,25049,card,expired_card,15,8,11,0,6,1,1
PAY00617,CUST2297,46792,card,network_timeout,7,8,39,1,15,1,1
PAY00618,CUST0644,1304,netbanking,authentication_failed,11,5,80,1,7,1,1
PAY00619,CUST0254,41111,netbanking,bank_decline,28,0,71,1,7,0,0
PAY00620,CUST1400,25845,upi,network_timeout,23,6,66,0,13,0,0
PAY00621,CUST2347,10110,wallet,expired_card,29,5,57,0,6,0,1
PAY00622,CUST2380,35578,upi,insufficient_balance,9,8,17,1,4,0,1
PAY00623,CUST1301,4544,card,insufficient_balance,10,2,3,1,13,1,1
PAY00624,CUST1243,29132,netbanking,insufficient_balance,24,3,13,0,5,0,1
PAY00625,CUST2507,40532,netbanking,technical_error,18,3,76,0,7,0,1
PAY00626,CUST1472,5308,wallet,insufficient_balance,16,7,83,1,5,1,1
PAY00627,CUST2013,31154,upi,insufficient_balance,6,3,4,1,0,1,1
PAY00628,CUST1692,14685,upi,insufficient_balance,2,2,56,1,22,1,1
PAY00629,CUST1875,16273,wallet,bank_decline,24,0,77,1,23,1,1
PAY00630,CUST1615,40175,card,technical_error,3,7,58,0,7,1,0
PAY00631,CUST0161,36649,wallet,technical_error,24,0,24,1,14,1,1
PAY00632,CUST1248,18837,wallet,insufficient_balance,13,4,78,0,22,0,0
PAY00633,CUST1899,42442,wallet,network_timeout,23,8,14,0,18,0,1
PAY00634,CUST1611,27203,netbanking,bank_decline,0,2,58,0,14,0,0
PAY00635,CUST1025,21338,upi,authentication_failed,23,1,11,0,22,1,1
PAY00636,CUST2598,23885,card,technical_error,22,6,65,0,12,1,1
PAY00637,CUST0180,11299,netbanking,technical_error,27,2,20,0,5,0,1
PAY00638,CUST1719,20289,netbanking,authentication_failed,24,7,36,0,3,0,0
PAY00639,CUST0831,331,netbanking,network_timeout,14,7,63,0,19,1,1
PAY00640,CUST0975,14313,wallet,bank_decline,13,7,10,0,7,1,0
PAY00641,CUST2539,41298,upi,network_timeout,5,2,7,1,1,0,1
PAY00642,CUST0133,43812,netbanking,expired_card,29,1,6,0,13,0,1
PAY00643,CUST0661,44146,netbanking,technical_error,21,8,22,1,23,1,1
PAY00644,CUST0147,6203,netbanking,expired_card,11,6,8,1,17,0,0
PAY00645,CUST1200,30955,upi,network_timeout,22,4,42,1,16,0,1
PAY00646,CUST2851,13800,card,network_timeout,18,8,11,1,23,1,0
PAY00647,CUST1750,40001,netbanking,expired_card,16,5,16,1,16,1,1
PAY00648,CUST2018,11890,upi,authentication_failed,9,3,0,0,0,1,0
PAY00649,CUST2562,7828,upi,technical_error,13,6,5,1,11,0,0
PAY00650,CUST0047,42083,upi,authentication_failed,9,4,8,1,9,1,1
PAY00651,CUST0026,7560,netbanking,expired_card,12,0,22,0,10,1,1
PAY00652,CUST2755,31498,wallet,network_timeout,20,2,61,0,20,1,1
PAY00653,CUST2200,22061,wallet,bank_decline,29,0,66,1,18,1,1
PAY00654,CUST2275,35219,card,insufficient_balance,18,5,45,0,4,1,0
PAY00655,CUST0128,22326,wallet,authentication_failed,17,2,73,1,5,0,1
PAY00656,CUST1263,46320,netbanking,authentication_failed,1,4,52,0,15,0,0
PAY00657,CUST1523,29716,netbanking,insufficient_balance,16,4,22,0,11,0,1
PAY00658,CUST0828,6168,wallet,technical_error,0,7,64,0,6,1,0
PAY00659,CUST1981,48101,netbanking,expired_card,4,1,66,0,6,0,0
PAY00660,CUST1882,25500,card,network_timeout,9,0,87,0,10,1,1
PAY00661,CUST0189,6856,netbanking,network_timeout,18,4,81,0,10,0,1
PAY00662,CUST0789,18880,netbanking,technical_error,10,7,85,0,8,0,0
PAY00663,CUST0646,18033,card,network_timeout,30,8,65,0,6,1,1
PAY00664,CUST2251,20972,netbanking,insufficient_balance,30,4,73,0,5,0,1
PAY00665,CUST1276,40290,netbanking,technical_error,14,0,16,0,15,0,1
PAY00666,CUST0434,25239,card,network_timeout,13,6,22,1,19,1,1
PAY00667,CUST1280,21879,upi,authentication_failed,24,8,10,1,18,0,1
PAY00668,CUST0381,45883,wallet,network_timeout,14,4,87,1,15,0,1
PAY00669,CUST0917,9518,netbanking,expired_card,12,2,89,1,10,1,1
PAY00670,CUST1997,2083,card,bank_decline,3,5,61,1,5,1,0
PAY00671,CUST1428,39712,upi,technical_error,3,6,13,1,17,0,1
PAY00672,CUST1238,35014,wallet,bank_decline,18,6,30,0,17,0,1
PAY00673,CUST1976,25253,card,expired_card,6,6,55,1,17,0,0
PAY00674,CUST0709,43524,card,authentication_failed,29,7,14,1,10,0,1
PAY00675,CUST1824,11645,netbanking,bank_decline,2,1,87,1,10,1,1
PAY00676,CUST2642,43364,card,network_timeout,6,2,74,0,4,0,0
PAY00677,CUST1856,34916,netbanking,bank_decline,19,7,25,0,21,1,0
PAY00678,CUST1228,37473,netbanking,bank_decline,22,5,11,0,19,1,0
PAY00679,CUST0523,19379,card,expired_card,28,8,6,0,22,1,1
PAY00680,CUST0450,18594,card,insufficient_balance,13,6,80,1,22,1,0
PAY00681,CUST1664,25106,wallet,technical_error,6,2,60,0,6,1,1
PAY00682,CUST1476,27443,upi,expired_card,27,2,17,0,2,0,1
PAY00683,CUST0590,47373,wallet,authentication_failed,13,2,10,0,20,1,1
PAY00684,CUST1868,45673,wallet,technical_error,5,7,65,1,17,1,0
PAY00685,CUST1576,23385,upi,insufficient_balance,13,0,73,1,23,0,1
PAY00686,CUST2917,32981,netbanking,bank_decline,29,8,73,1,1,0,0
PAY00687,CUST2328,31771,netbanking,network_timeout,18,7,88,0,4,1,1
PAY00688,CUST1905,33978,card,technical_error,28,1,31,1,20,0,1
PAY00689,CUST2802,41629,netbanking,technical_error,1,5,68,0,15,1,0
PAY00690,CUST2100,30851,netbanking,bank_decline,11,4,37,0,1,1,0
PAY00691,CUST2978,37043,netbanking,network_timeout,20,7,74,0,18,0,1
PAY00692,CUST2689,19220,card,expired_card,15,1,16,0,8,1,1
PAY00693,CUST0543,40456,netbanking,expired_card,27,4,1,0,19,0,1
PAY00694,CUST2424,48528,upi,authentication_failed,14,5,22,1,22,0,1
PAY00695,CUST1987,11949,card,expired_card,2,2,76,0,15,1,1
PAY00696,CUST1570,15694,wallet,authentication_failed,20,2,26,1,1,1,1
PAY00697,CUST0476,3542,upi,bank_decline,12,7,38,1,23,0,0
PAY00698,CUST1556,44894,wallet,bank_decline,8,2,67,1,0,1,1
PAY00699,CUST1839,25135,netbanking,technical_error,21,0,12,1,13,1,1
PAY00700,CUST1373,17816,netbanking,network_timeout,8,6,59,0,23,0,1
PAY00701,CUST2130,22212,upi,expired_card,17,0,86,0,2,0,1
PAY00702,CUST1685,6502,card,authentication_failed,14,5,28,1,8,0,1
PAY00703,CUST0140,1653,card,network_timeout,30,3,76,0,22,0,1
PAY00704,CUST0354,39728,upi,bank_decline,21,2,14,0,8,1,1
PAY00705,CUST1913,43385,card,authentication_failed,14,4,54,1,8,0,1
PAY00706,CUST0304,18272,card,bank_decline,12,5,7,1,8,0,0
